username,purchase_amount,num_items,account_age_days,session_duration,failed_login_attempts,geo_location_mismatch,timezone_mismatch,multiple_sessions_same_ip,account_takeover_risk,sudden_ip_change,captcha_triggered,typing_time,paste_detected,mouse_moves_per_second,scroll_depth,total_time_on_page,keystroke_variance,click_count,mouse_click_rate,idle_time_ratio,hover_time,scroll_velocity,user_agent_contains_bot,navigator_webdriver,js_enabled,cookie_enabled,timestamp,is_fraud,is_security_threat,is_behavior_anomaly,is_bot
user733,668.55,9,415,752,4,0,1,1,0.4,1,0,6.69,1,42.48,91,411,1.89,64,0.73,0.3,34,1.53,0,1,1,1,2025-07-14 09:03:00,1,0,0,1
user734,527.83,1,85,3222,1,0,0,0,0.33,1,0,3.31,1,8.25,21,1652,1.19,47,0.29,0.22,15,2.02,1,1,1,1,2025-07-14 10:00:00,1,1,0,1
user735,365.24,3,950,1165,4,0,0,0,0.49,1,0,9.54,0,36.08,6,303,1.65,66,0.16,0.03,26,4.99,1,0,1,1,2025-07-14 18:25:00,0,0,0,1
user736,878.43,4,588,2431,0,0,0,0,0.57,1,1,2.53,1,29.03,14,1084,1.39,80,0.75,0.27,29,4.21,1,0,1,1,2025-07-14 13:11:00,1,1,1,0
user737,398.52,7,863,3068,2,1,0,1,0.24,0,0,9.69,0,22.06,95,116,0.97,73,0.56,0.04,7,4.48,1,0,1,1,2025-07-14 19:18:00,1,0,0,1
user738,818.43,4,501,2221,1,0,1,0,0.79,0,0,1.13,0,20.31,10,1837,1.99,67,0.73,0.41,34,4.72,0,1,1,1,2025-07-14 17:33:00,0,1,1,0
user739,444.74,2,203,1852,2,1,0,0,0.49,1,0,5.33,1,32.94,23,575,0.56,6,0.53,0.32,28,2.03,0,0,1,1,2025-07-14 10:56:00,1,0,1,0
user740,383.17,7,993,3189,2,1,0,0,0.33,0,0,4.0,1,45.09,66,1634,0.74,58,0.38,0.28,49,1.84,0,0,1,1,2025-07-14 13:54:00,1,0,0,0
user741,468.05,6,171,213,3,1,1,0,0.11,1,1,5.04,1,27.33,29,1116,1.84,20,0.36,0.07,40,1.55,0,1,1,1,2025-07-14 08:22:00,1,1,0,0
user742,308.36,3,356,1960,0,0,1,1,0.24,1,1,6.14,1,42.11,69,309,0.59,59,0.76,0.14,27,4.24,0,0,1,1,2025-07-14 08:47:00,1,0,1,0
user743,750.13,6,960,1487,2,0,1,0,0.95,1,1,4.92,0,23.1,65,598,1.83,98,0.35,0.25,12,3.56,1,0,1,1,2025-07-14 16:38:00,1,0,1,0
user744,507.69,6,370,1349,4,0,0,1,0.31,0,0,4.73,0,9.61,60,1525,1.57,47,0.74,0.32,8,1.56,1,1,1,1,2025-07-14 10:44:00,1,1,1,1
user745,239.89,5,778,374,4,1,1,1,0.17,1,1,7.59,1,7.77,77,528,0.56,65,0.45,0.09,43,2.2,0,1,1,1,2025-07-14 19:41:00,1,1,0,0
user746,900.58,4,593,1124,3,0,1,1,0.46,1,0,7.17,0,7.31,40,1201,1.14,42,0.79,0.0,47,2.78,0,1,1,1,2025-07-14 15:50:00,0,0,1,1
user747,390.05,1,96,164,0,0,0,1,0.31,0,1,8.5,1,22.11,81,1691,1.63,49,0.23,0.17,35,2.88,0,1,1,1,2025-07-14 13:07:00,0,0,0,0
user748,548.12,6,943,1984,0,1,0,0,0.04,0,0,3.25,1,20.18,50,1203,1.37,55,0.28,0.24,33,4.5,0,1,1,1,2025-07-14 18:49:00,1,0,1,1
user749,907.41,2,271,1973,4,1,1,1,0.32,1,1,6.49,1,37.31,43,1429,1.9,46,0.72,0.09,40,2.21,1,0,1,1,2025-07-14 18:24:00,1,0,1,1
user750,628.0,3,223,1276,1,1,0,1,0.54,0,1,6.27,1,38.43,94,157,1.8,28,0.6,0.25,17,4.59,0,1,1,1,2025-07-14 10:58:00,0,1,1,0
user751,125.73,8,674,1484,3,1,1,1,0.55,0,1,4.33,0,7.29,12,1653,1.0,34,0.28,0.17,45,2.49,0,1,1,1,2025-07-14 14:10:00,0,0,0,1
user752,940.43,6,731,3409,3,1,1,1,0.36,1,0,5.37,0,14.95,89,1331,0.63,41,0.91,0.23,13,3.86,0,1,1,1,2025-07-14 16:07:00,0,0,0,1
user753,631.43,3,922,2461,4,1,0,0,0.45,1,0,3.82,1,17.34,11,1634,1.92,57,0.35,0.17,25,4.69,0,0,1,1,2025-07-14 18:18:00,0,1,1,0
user754,341.56,7,582,3123,4,0,1,0,0.97,1,0,2.28,1,29.64,81,1258,1.28,67,0.48,0.31,7,4.58,1,0,1,1,2025-07-14 15:49:00,0,1,1,0
user755,147.88,4,789,1832,1,1,0,1,0.38,0,1,2.92,0,11.5,8,1967,0.61,15,0.28,0.02,29,0.76,0,0,1,1,2025-07-14 16:53:00,0,0,1,0
user756,796.08,9,271,2020,1,0,0,1,0.26,0,0,1.95,0,11.03,84,1093,1.72,82,0.45,0.09,29,1.43,1,0,1,1,2025-07-14 14:15:00,0,1,0,0
user757,623.87,5,739,2840,0,0,0,1,0.24,0,0,7.15,0,47.47,47,621,1.8,27,0.54,0.22,16,2.65,1,1,1,1,2025-07-14 17:01:00,1,1,0,0
user758,538.13,3,292,1663,3,0,1,0,0.46,1,0,6.95,1,41.19,48,680,1.46,84,0.37,0.18,33,2.44,0,1,1,1,2025-07-14 18:10:00,0,1,0,0
user759,894.95,2,657,768,3,1,0,0,0.76,0,0,9.56,0,13.13,52,1976,1.17,54,0.79,0.2,15,3.38,0,1,1,1,2025-07-14 16:07:00,0,0,0,0
user760,790.71,2,476,3387,4,0,0,0,0.21,0,0,7.57,1,23.3,55,998,1.49,89,0.45,0.4,15,4.75,0,0,1,1,2025-07-14 17:55:00,0,0,0,0
user761,160.16,3,389,710,0,1,1,0,0.71,1,0,1.47,1,21.0,39,1206,1.56,59,0.76,0.44,30,1.01,0,1,1,1,2025-07-14 11:12:00,1,0,1,1
user762,318.6,2,371,2931,3,1,1,0,0.02,1,1,8.96,0,40.6,23,720,1.84,59,0.29,0.12,18,2.53,0,0,1,1,2025-07-14 09:11:00,1,1,1,0
user763,256.0,4,458,1006,0,0,1,1,0.42,1,1,8.76,1,27.96,97,1167,1.93,8,0.44,0.42,20,1.37,1,0,1,1,2025-07-14 16:09:00,1,0,1,1
user764,746.51,2,450,720,0,1,1,0,0.78,0,0,4.99,0,10.75,71,1606,1.27,58,0.11,0.23,14,4.52,1,0,1,1,2025-07-14 16:38:00,0,0,0,0
user765,43.2,9,102,2206,4,0,0,0,0.34,1,1,6.27,1,38.25,32,1065,1.7,65,0.78,0.14,35,4.84,1,1,1,1,2025-07-14 14:31:00,0,0,1,0
user766,574.19,2,630,2695,0,0,0,1,0.56,0,1,9.78,1,22.86,22,1009,1.95,82,0.66,0.49,35,2.65,1,1,1,1,2025-07-14 08:32:00,0,1,0,0
user767,764.83,9,762,2389,1,1,0,0,0.2,0,0,5.79,1,16.83,76,1767,0.73,87,0.84,0.41,40,0.97,1,1,1,1,2025-07-14 15:17:00,1,0,0,0
user768,878.0,6,876,2510,1,0,1,0,0.74,1,0,9.15,1,21.9,53,592,0.53,9,0.51,0.5,14,4.03,0,1,1,1,2025-07-14 16:52:00,1,0,1,1
user769,348.66,1,433,1192,2,0,1,0,0.05,1,1,1.75,1,27.4,52,598,1.8,99,0.82,0.08,30,3.64,0,0,1,1,2025-07-14 17:56:00,1,0,1,1
user770,823.04,4,151,759,4,0,0,1,0.85,1,0,2.72,1,20.44,48,1141,0.79,22,0.68,0.07,24,2.1,1,1,1,1,2025-07-14 18:13:00,1,0,0,0
user771,119.53,1,300,2306,2,1,1,0,0.2,1,1,4.97,0,15.89,77,704,0.56,48,0.1,0.25,48,4.49,0,0,1,1,2025-07-14 10:12:00,1,1,0,1
user772,847.99,6,441,3434,1,0,1,1,0.87,1,1,6.26,0,22.93,77,1047,0.74,35,0.33,0.32,13,4.89,0,0,1,1,2025-07-14 09:14:00,1,0,1,0
user773,136.21,4,758,2098,2,1,0,1,0.35,0,1,8.35,1,5.86,79,393,1.08,98,0.54,0.09,19,3.01,1,0,1,1,2025-07-14 16:08:00,0,0,0,1
user774,403.31,3,861,2434,4,1,0,0,0.72,0,0,9.89,0,39.76,48,1271,0.83,25,0.66,0.43,13,3.05,1,0,1,1,2025-07-14 19:24:00,1,1,0,0
user775,799.32,3,833,2261,4,0,1,0,0.32,0,1,4.5,1,12.69,59,1595,0.96,51,0.16,0.27,11,1.84,1,0,1,1,2025-07-14 13:47:00,1,1,0,1
user776,158.42,9,698,611,0,0,1,0,0.91,1,0,1.43,0,6.98,89,271,1.96,34,0.73,0.21,30,3.13,0,0,1,1,2025-07-14 12:56:00,1,1,1,1
user777,236.96,6,662,464,3,1,1,0,0.13,0,0,8.21,0,34.42,89,1686,1.56,59,0.59,0.3,28,2.48,1,0,1,1,2025-07-14 09:19:00,1,1,0,1
user778,725.03,9,710,521,0,1,0,1,0.18,1,0,6.44,1,39.83,64,630,1.57,72,0.57,0.32,16,1.86,1,1,1,1,2025-07-14 13:03:00,0,1,0,0
user779,722.84,5,58,2239,4,0,0,0,0.49,1,0,2.79,0,41.62,31,1243,0.64,73,0.36,0.02,24,0.8,0,1,1,1,2025-07-14 12:35:00,0,0,0,1
user780,644.74,2,311,2898,1,0,0,1,0.08,0,0,5.45,1,27.21,78,1959,1.6,45,0.64,0.5,18,1.64,0,0,1,1,2025-07-14 19:37:00,1,1,0,0
user781,697.01,8,890,933,1,1,0,1,0.2,0,1,7.68,0,14.24,20,1860,1.61,49,0.12,0.18,26,1.39,1,1,1,1,2025-07-14 18:15:00,0,1,0,1
user782,547.3,5,199,143,0,1,0,1,0.94,1,0,7.93,1,38.18,17,165,1.49,78,0.16,0.03,20,2.94,0,1,1,1,2025-07-14 10:42:00,0,1,0,0
user783,259.28,2,145,1482,4,1,1,1,0.98,0,0,5.5,0,36.49,93,240,0.84,95,0.76,0.43,33,3.21,1,1,1,1,2025-07-14 17:22:00,0,0,0,0
user784,352.24,4,564,2861,1,1,1,1,0.38,1,0,3.75,1,16.08,59,545,1.13,84,0.39,0.5,36,3.24,0,1,1,1,2025-07-14 16:13:00,0,0,1,0
user785,189.78,9,413,2735,4,1,1,0,0.92,0,0,9.76,0,45.65,12,1629,1.77,34,0.41,0.41,23,2.25,1,0,1,1,2025-07-14 12:14:00,0,0,1,1
user786,909.37,4,901,3240,1,0,0,1,0.54,0,0,6.97,1,9.7,23,288,1.51,81,0.29,0.43,39,2.4,0,1,1,1,2025-07-14 08:07:00,0,1,1,1
user787,587.56,4,874,280,4,1,0,1,0.27,0,1,4.67,0,49.22,29,257,1.6,89,0.5,0.31,47,4.25,0,0,1,1,2025-07-14 08:11:00,0,0,0,0
user788,406.84,2,611,2660,2,1,0,0,0.7,0,0,3.52,1,43.71,1,1733,1.38,49,0.15,0.46,36,2.64,0,0,1,1,2025-07-14 19:37:00,1,1,1,0
user789,467.39,6,816,1451,4,0,1,0,0.66,0,0,7.58,0,35.96,82,769,1.17,49,0.37,0.02,24,4.94,1,1,1,1,2025-07-14 12:37:00,0,1,1,0
user790,947.81,2,350,3278,4,0,0,1,0.99,1,1,3.18,1,47.24,24,345,1.64,83,0.57,0.38,44,2.48,1,1,1,1,2025-07-14 09:45:00,1,0,0,1
user791,161.82,7,766,171,0,1,0,1,0.27,0,0,2.55,0,37.5,49,955,0.6,88,0.52,0.34,24,3.42,1,0,1,1,2025-07-14 10:41:00,0,0,1,1
user792,590.37,3,954,674,2,1,1,0,0.67,0,1,5.77,1,13.57,13,1043,1.51,88,1.0,0.02,12,0.73,0,0,1,1,2025-07-14 11:46:00,0,0,0,1
user793,510.83,3,713,1641,3,0,0,1,0.05,0,1,3.61,1,24.9,5,847,2.0,49,0.45,0.27,39,3.44,0,1,1,1,2025-07-14 15:31:00,0,1,0,1
user794,615.34,5,327,3031,0,1,1,0,0.11,1,1,6.66,1,8.22,75,1156,1.67,59,0.45,0.26,46,4.33,0,1,1,1,2025-07-14 11:04:00,1,0,0,1
user795,27.93,3,627,534,3,1,0,0,0.0,1,1,2.06,1,22.53,83,1484,0.94,63,0.55,0.35,17,4.74,1,0,1,1,2025-07-14 11:03:00,0,0,1,0
user796,873.4,2,372,2943,1,0,0,1,1.0,1,0,6.89,0,38.37,86,1876,0.92,9,0.27,0.04,45,4.99,0,1,1,1,2025-07-14 15:19:00,1,0,0,0
user797,932.8,9,831,1973,3,1,1,0,0.8,1,0,3.55,0,22.39,29,429,1.5,36,0.89,0.4,10,1.77,1,0,1,1,2025-07-14 08:34:00,0,0,1,0
user798,569.48,2,391,330,4,0,1,1,0.79,1,1,1.0,0,19.86,29,611,1.84,10,0.62,0.07,20,3.09,1,0,1,1,2025-07-14 08:13:00,0,0,0,0
user799,699.68,2,242,2528,3,0,1,1,0.51,0,1,2.14,1,31.79,37,949,1.37,98,0.27,0.21,9,2.53,1,0,1,1,2025-07-14 14:32:00,1,1,0,1
user800,923.27,8,786,1980,0,0,1,1,0.3,0,0,9.4,1,44.25,57,1910,1.29,30,0.81,0.44,49,3.04,1,0,1,1,2025-07-14 08:42:00,0,1,1,1
user801,710.17,9,353,2814,0,0,1,0,0.15,0,1,8.81,1,7.14,93,1194,0.74,41,0.13,0.28,38,1.21,1,1,1,1,2025-07-14 16:16:00,0,0,0,0
user802,161.01,7,558,1450,3,1,1,1,0.28,1,1,3.1,1,22.35,40,1436,1.57,17,0.98,0.19,10,4.35,0,0,1,1,2025-07-14 19:18:00,0,1,1,1
user803,580.53,3,826,3411,0,0,0,0,0.38,1,1,8.01,1,12.12,93,1851,1.55,97,0.88,0.02,37,4.59,0,0,1,1,2025-07-14 08:42:00,1,1,0,0
user804,610.65,9,562,3414,0,1,0,1,0.76,0,0,6.48,0,36.29,56,178,1.95,73,0.62,0.34,19,2.52,0,1,1,1,2025-07-14 12:55:00,0,1,0,1
user805,429.89,3,538,99,3,1,1,1,0.54,1,1,9.74,0,9.76,35,268,0.95,29,0.2,0.49,19,1.76,0,1,1,1,2025-07-14 17:46:00,0,0,0,1
user806,739.08,5,865,2042,2,1,0,0,0.08,1,0,4.36,0,34.92,63,909,1.63,17,0.29,0.46,18,1.13,0,0,1,1,2025-07-14 19:37:00,0,1,0,0
user807,935.02,9,798,2296,2,1,1,1,0.02,1,0,7.13,1,17.88,97,1082,1.15,92,0.35,0.36,43,3.58,0,1,1,1,2025-07-14 19:55:00,1,0,0,0
user808,926.31,3,828,3295,1,1,0,1,0.1,0,0,1.57,1,13.95,15,279,1.34,99,0.32,0.05,9,1.91,1,1,1,1,2025-07-14 12:13:00,0,1,0,0
user809,456.33,7,580,1053,0,0,1,0,0.41,0,1,4.57,1,47.14,87,1751,1.72,24,0.55,0.12,30,4.59,0,0,1,1,2025-07-14 16:05:00,1,0,0,1
user810,122.11,1,944,2072,3,0,0,0,0.93,1,1,9.67,1,5.83,77,359,0.83,76,0.95,0.09,21,3.52,1,1,1,1,2025-07-14 19:40:00,0,1,0,1
user811,984.99,4,192,2643,0,0,0,0,0.64,1,0,5.85,1,24.7,89,1609,1.01,64,0.5,0.18,47,3.41,1,1,1,1,2025-07-14 08:19:00,0,1,1,1
user812,840.51,4,50,3135,4,0,0,1,0.8,1,0,3.59,1,5.97,71,1895,1.66,77,0.7,0.12,20,3.02,1,1,1,1,2025-07-14 13:30:00,1,0,1,0
user813,133.42,7,560,349,0,1,0,0,0.47,1,0,2.08,1,26.76,13,1128,1.36,25,0.72,0.12,39,0.71,1,1,1,1,2025-07-14 11:09:00,1,0,1,0
user814,921.63,8,406,2540,0,0,0,0,0.36,0,1,7.33,0,27.55,30,396,0.64,65,0.88,0.31,42,4.69,1,1,1,1,2025-07-14 17:25:00,1,1,0,0
user815,871.2,1,713,2578,2,1,1,1,0.11,1,1,6.8,0,19.47,65,719,1.15,88,0.13,0.16,27,3.33,0,0,1,1,2025-07-14 10:05:00,1,0,1,1
user816,523.65,5,788,3312,3,1,1,0,0.88,0,0,4.37,1,10.95,67,954,1.38,83,0.46,0.34,17,4.97,0,1,1,1,2025-07-14 11:45:00,1,0,1,1
user817,595.36,7,503,3379,0,0,1,1,0.78,0,0,9.56,1,21.94,64,459,1.86,30,0.81,0.47,37,2.92,0,0,1,1,2025-07-14 13:47:00,0,0,0,0
user818,405.01,4,668,2735,2,0,0,1,0.17,0,1,1.2,1,35.25,54,216,0.78,58,0.83,0.32,33,3.7,1,0,1,1,2025-07-14 09:26:00,0,0,1,0
user819,64.21,4,916,338,1,0,1,0,0.51,1,0,3.73,0,40.21,83,456,1.71,46,0.93,0.38,38,0.75,0,1,1,1,2025-07-14 16:42:00,1,1,0,0
user820,341.85,4,342,2984,2,0,0,1,0.49,0,1,9.29,0,28.88,77,1056,0.7,15,0.73,0.38,38,3.34,0,1,1,1,2025-07-14 14:15:00,0,0,1,1
user821,804.82,6,136,640,2,1,0,0,0.63,0,1,3.89,1,31.54,39,1966,0.86,41,0.32,0.17,31,3.94,1,1,1,1,2025-07-14 17:01:00,0,1,1,1
user822,14.59,7,567,922,2,1,0,0,0.95,1,0,3.27,0,14.03,24,538,0.87,15,0.56,0.01,19,4.0,1,1,1,1,2025-07-14 11:59:00,1,1,1,0
user823,340.16,2,566,313,0,0,1,0,0.58,1,0,5.81,0,17.93,24,1454,1.82,31,0.13,0.03,13,3.97,0,1,1,1,2025-07-14 13:46:00,1,0,1,0
user824,404.19,5,10,240,0,1,0,0,0.54,1,1,8.41,0,12.29,2,1648,0.8,98,0.68,0.14,30,1.52,1,1,1,1,2025-07-14 17:01:00,1,0,1,0
user825,542.02,4,177,740,1,1,1,1,0.05,0,1,1.93,1,16.22,68,1777,1.68,87,0.6,0.34,7,4.89,1,1,1,1,2025-07-14 19:52:00,0,0,0,1
user826,920.66,3,629,884,4,1,1,1,0.06,1,1,9.49,0,15.12,25,1311,1.19,38,0.7,0.45,40,4.98,1,1,1,1,2025-07-14 17:30:00,1,0,1,1
user827,352.88,7,28,759,4,0,0,0,0.19,0,1,8.16,0,28.38,39,1404,2.0,42,0.94,0.48,9,0.84,0,1,1,1,2025-07-14 11:29:00,0,1,0,1
user828,353.48,6,341,2673,4,1,0,0,0.03,0,1,2.63,1,30.32,37,1634,1.76,65,0.72,0.01,24,4.71,1,1,1,1,2025-07-14 15:16:00,1,1,1,0
user829,740.13,7,593,1409,1,0,1,1,0.74,1,0,7.41,1,47.52,37,1589,1.61,91,0.39,0.5,24,1.8,1,1,1,1,2025-07-14 19:58:00,1,0,0,0
user830,457.7,5,465,1440,4,0,1,0,0.72,0,1,4.46,0,13.8,67,1238,1.81,57,0.28,0.16,9,3.6,1,1,1,1,2025-07-14 10:21:00,1,1,1,0
user831,232.36,6,966,1733,4,1,1,1,0.14,0,1,4.62,1,33.88,6,1359,1.45,69,0.87,0.42,14,2.02,1,0,1,1,2025-07-14 17:55:00,1,0,1,0
user832,457.92,5,118,2787,2,1,1,0,0.84,0,1,8.05,0,41.78,93,1461,1.77,7,0.27,0.09,20,4.85,1,1,1,1,2025-07-14 11:22:00,0,1,1,0
user833,149.45,7,277,2498,0,0,1,1,0.15,0,0,9.67,0,30.21,29,621,0.89,71,0.25,0.03,29,0.96,0,0,1,1,2025-07-14 10:44:00,0,1,1,0
user834,184.62,2,454,1698,0,1,1,1,0.3,1,0,2.14,1,16.48,18,298,0.65,32,0.29,0.19,48,2.74,0,0,1,1,2025-07-14 18:05:00,0,1,1,0
user835,503.38,5,249,2017,2,1,0,1,0.25,0,1,4.79,1,16.81,34,1887,1.42,18,0.56,0.43,29,2.43,1,1,1,1,2025-07-14 10:17:00,1,0,0,0
user836,424.74,6,938,3216,2,0,1,0,0.37,1,1,5.33,0,6.77,32,1173,1.15,56,0.21,0.11,34,1.97,1,0,1,1,2025-07-14 19:17:00,0,0,1,0
user837,915.7,6,310,3448,2,0,1,0,0.25,0,0,4.39,1,18.74,32,1265,1.14,34,0.94,0.08,18,3.4,0,1,1,1,2025-07-14 13:16:00,0,1,1,0
user838,368.77,5,611,271,0,0,1,0,0.49,0,0,4.27,1,38.51,77,1906,1.29,62,0.97,0.45,26,1.09,0,1,1,1,2025-07-14 14:17:00,0,0,0,0
user839,584.78,7,112,1598,4,0,1,0,0.41,1,0,1.47,0,7.14,37,1651,1.04,58,0.98,0.47,47,3.72,1,0,1,1,2025-07-14 17:16:00,1,0,1,1
user840,635.94,8,997,443,2,1,0,0,0.99,0,0,7.17,0,14.87,9,1637,1.44,73,0.14,0.01,32,4.91,1,1,1,1,2025-07-14 17:34:00,0,1,1,0
user841,22.96,7,259,1774,1,1,0,1,0.06,0,1,4.93,0,36.78,56,769,0.55,19,0.95,0.36,34,4.12,0,0,1,1,2025-07-14 18:20:00,1,0,1,0
user842,666.9,5,462,401,2,0,1,1,0.14,0,0,2.75,0,40.22,27,1153,1.95,42,1.0,0.15,23,4.37,1,0,1,1,2025-07-14 09:24:00,1,0,1,1
user843,186.26,1,529,1898,3,0,1,1,0.05,0,1,8.34,0,25.49,77,1205,1.89,82,0.95,0.19,42,2.12,1,1,1,1,2025-07-14 17:50:00,0,1,1,0
user844,961.46,5,162,2047,2,0,1,1,0.63,0,1,8.22,0,36.41,99,130,1.9,18,0.7,0.23,46,1.96,0,0,1,1,2025-07-14 16:57:00,0,1,0,1
user845,157.18,2,868,903,0,1,0,1,0.05,0,0,5.38,1,22.46,37,1871,1.05,61,0.73,0.21,24,2.83,0,0,1,1,2025-07-14 14:37:00,1,1,1,1
user846,420.48,5,183,3169,2,0,0,1,0.84,1,0,3.69,1,12.2,15,1107,1.3,63,0.21,0.26,39,0.71,0,1,1,1,2025-07-14 08:48:00,1,1,0,0
user847,94.5,5,352,1594,3,1,0,1,0.51,1,0,6.74,0,22.92,20,432,1.93,12,0.89,0.29,26,4.75,0,0,1,1,2025-07-14 13:48:00,1,0,1,0
user848,996.91,2,679,479,1,0,0,0,0.53,1,0,3.59,1,31.1,91,759,1.85,76,0.15,0.23,19,1.15,1,1,1,1,2025-07-14 19:35:00,0,0,1,1
user849,507.17,5,440,2858,4,0,0,1,0.56,0,1,3.12,1,47.66,96,276,1.69,23,0.39,0.35,15,4.56,1,1,1,1,2025-07-14 16:15:00,1,1,0,0
user850,599.43,4,736,3300,2,0,0,0,0.17,0,1,7.57,0,8.09,5,469,1.11,36,0.99,0.36,38,0.88,1,1,1,1,2025-07-14 12:40:00,1,1,1,0
user851,76.41,1,698,2048,3,1,1,1,0.2,0,1,1.36,1,27.83,40,646,1.35,99,0.48,0.22,28,4.2,1,1,1,1,2025-07-14 09:25:00,1,0,1,0
user852,752.46,3,696,1992,3,1,0,1,0.32,1,0,1.85,1,19.8,14,634,1.69,33,0.22,0.07,10,1.18,0,0,1,1,2025-07-14 09:09:00,0,0,0,1
user853,217.81,1,861,3474,1,1,0,0,0.59,0,1,1.06,0,27.87,2,1229,0.91,45,0.97,0.32,21,0.67,0,1,1,1,2025-07-14 17:33:00,1,0,1,1
user854,899.07,5,859,1909,0,0,1,1,0.21,1,0,2.38,1,6.08,42,196,1.44,79,0.99,0.39,32,3.74,1,0,1,1,2025-07-14 10:00:00,1,1,1,0
user855,213.09,4,667,365,2,1,0,0,0.12,0,1,1.62,1,19.09,46,329,1.74,49,0.27,0.32,35,1.76,1,0,1,1,2025-07-14 19:59:00,1,1,0,0
user856,198.78,7,971,2809,3,1,1,1,0.97,0,0,9.96,0,41.89,98,326,1.56,17,0.88,0.29,40,3.72,1,1,1,1,2025-07-14 18:56:00,1,1,0,1
user857,46.18,5,333,928,1,0,0,0,0.02,0,1,3.6,1,29.93,13,470,1.22,31,0.45,0.11,13,3.0,0,1,1,1,2025-07-14 12:09:00,1,1,1,1
user858,477.35,4,999,2644,4,0,1,1,0.8,1,1,2.34,1,25.28,65,1223,1.38,23,0.44,0.32,14,0.99,0,1,1,1,2025-07-14 13:51:00,0,0,1,0
user859,569.19,2,682,1195,3,1,1,0,0.79,0,0,3.17,1,17.85,28,1568,1.98,30,0.34,0.17,25,4.69,0,0,1,1,2025-07-14 08:12:00,0,1,1,0
user860,75.05,4,648,1494,1,1,1,0,0.3,1,1,9.43,0,18.41,3,1591,1.4,57,0.14,0.46,38,2.54,1,1,1,1,2025-07-14 15:46:00,1,1,0,0
user861,777.77,2,429,265,0,1,1,1,0.14,0,1,5.68,0,22.24,25,154,1.68,55,0.34,0.33,35,3.81,1,0,1,1,2025-07-14 12:34:00,1,0,0,1
user862,458.76,8,603,3316,0,1,1,1,0.15,0,0,4.28,1,42.6,11,1318,1.59,41,0.15,0.14,33,2.75,1,1,1,1,2025-07-14 12:36:00,1,1,1,1
user863,529.15,3,494,3513,3,0,0,0,0.7,1,0,8.86,1,48.52,1,1643,1.55,13,0.93,0.24,47,3.22,0,1,1,1,2025-07-14 18:53:00,1,0,1,0
user864,446.36,9,668,555,3,0,0,1,0.64,0,0,4.55,0,24.74,16,523,1.57,96,0.7,0.42,47,1.86,1,0,1,1,2025-07-14 18:52:00,1,1,1,1
user865,406.76,4,760,3510,2,0,1,0,0.78,0,0,4.02,0,22.7,34,414,1.18,56,0.9,0.17,15,1.4,0,0,1,1,2025-07-14 10:03:00,1,0,0,0
user866,564.04,6,421,3178,1,1,1,1,0.94,0,0,2.87,1,43.09,9,1251,1.21,58,0.75,0.26,37,2.94,1,1,1,1,2025-07-14 19:58:00,0,0,0,0
user867,163.69,5,945,1969,3,1,1,0,0.69,0,1,4.4,0,24.21,85,131,1.2,7,0.22,0.34,5,2.48,1,1,1,1,2025-07-14 16:21:00,1,0,0,0
user868,190.11,1,93,2611,2,0,0,1,0.16,1,0,3.85,1,29.84,42,192,0.55,73,0.95,0.38,25,2.26,0,1,1,1,2025-07-14 17:56:00,1,1,1,0
user869,863.17,9,122,1105,2,0,1,0,0.24,1,1,7.1,1,15.39,20,618,0.86,12,0.91,0.09,27,3.53,0,0,1,1,2025-07-14 12:17:00,0,1,1,0
user870,946.65,1,746,272,3,1,1,1,0.84,0,1,3.61,0,38.46,14,1381,0.73,18,0.41,0.28,13,3.61,1,1,1,1,2025-07-14 09:54:00,0,1,1,1
user871,379.58,8,341,369,0,1,1,0,0.21,0,0,6.19,0,28.94,34,952,1.83,7,0.2,0.46,5,0.71,0,1,1,1,2025-07-14 13:55:00,0,1,0,1
user872,278.04,9,387,2768,1,0,1,0,0.07,1,1,1.59,1,41.41,84,1343,0.91,28,0.73,0.48,25,2.02,0,0,1,1,2025-07-14 17:29:00,0,1,1,0
user873,647.56,9,764,2051,1,0,0,1,0.7,0,1,2.72,1,40.13,84,851,0.71,17,0.76,0.33,26,2.35,0,1,1,1,2025-07-14 12:33:00,1,1,0,1
user874,414.65,1,664,2860,0,0,1,1,0.4,1,0,4.67,0,14.68,84,1229,0.68,47,0.91,0.49,8,0.94,0,0,1,1,2025-07-14 13:14:00,0,0,1,0
user875,35.13,2,50,331,3,1,1,0,0.92,0,1,9.43,1,37.2,59,1671,1.55,33,0.15,0.29,5,1.56,0,0,1,1,2025-07-14 19:11:00,0,1,0,1
user876,164.59,1,944,1882,1,1,0,0,0.65,1,0,4.4,0,41.0,43,515,0.51,76,0.23,0.22,14,0.73,1,1,1,1,2025-07-14 08:25:00,0,1,1,1
user877,718.81,2,779,3045,3,1,1,0,0.09,1,0,6.98,0,20.57,95,656,1.21,55,0.64,0.28,19,4.98,1,1,1,1,2025-07-14 08:30:00,1,0,1,1
user878,662.33,8,968,3333,3,1,1,0,0.95,1,0,3.3,0,12.77,4,1933,0.68,46,0.66,0.06,40,3.81,1,0,1,1,2025-07-14 14:53:00,1,0,0,1
user879,36.83,5,806,2139,2,1,0,1,0.26,1,1,2.14,0,5.12,72,1432,1.77,35,0.13,0.2,33,0.89,1,0,1,1,2025-07-14 12:34:00,1,1,1,0
